id,category,subcategory,subsubcategory,description,difficulty,tags
b2086247-1990-4dbe-baff-69682324c773,Build & Dependency Management,Dependency Management,Lockfile & Manifest Maintenance,Resolve peerDependency conflicts in a Yarn v3 workspaces monorepo by aligning manifest ranges and regenerating a deterministic yarn.lock with Corepack enabled so yarn install --immutable succeeds on Linux. Prove reproducibility by performing two clean installs that yield identical resolved versions and an unchanged install-state file.,,
a71eb1f6-ef8a-4aed-a908-73c7e9743ce0,Build & Dependency Management,Language & Ecosystem-Specific Build Management,C/C++ & Systems Builds,"Configure a CMake-based C project to produce bit-for-bit reproducible builds by enabling deterministic archives and stripping build paths (e.g., SOURCE_DATE_EPOCH, ar D, -ffile-prefix-map/-fdebug-prefix-map) with split DWARF. Build twice in different directories and verify identical SHA-256 digests while ensuring no absolute build paths remain in the binary.",,
c75d663b-a8a7-45cb-abeb-61b44a63c008,Build & Dependency Management,Language & Ecosystem-Specific Build Management,C/C++ & Systems Builds,Create a CMake superbuild that compiles vendored zlib and libpng via ExternalProject_Add and then builds a C++ CLI (pngdim) that links them. Ensure correct SONAME and RUNPATH so the produced binary runs in the sandbox and transforms a provided PNG to /app/out.png with an expected SHA256.,,
39716413-7d88-4e24-b6d5-6b5e72ea2bba,Build & Dependency Management,Language & Ecosystem-Specific Build Management,C/C++ & Systems Builds,"Refactor a small C library to use modern CMake, installing both shared and static variants along with a FooConfig.cmake export and a pkg-config foo.pc that correctly express include and link interfaces. Build a separate consumer in a clean environment using find_package(Foo CONFIG) and pkg-config, run it to generate /app/out.txt, and verify correct SONAME and RPATH on the linked binary.",,
4f8bba66-220c-409c-bc32-faacbc258a09,Build & Dependency Management,Language & Ecosystem-Specific Build Management,Java & JVM-Based Builds,"Configure a multi-module Gradle (Kotlin DSL) Java/Kotlin project to build offline against a pre-seeded local Maven repository, enable dependency locking and verification, and produce a deterministic shaded fat JAR targeting JDK 17. Verify by building twice with the same SOURCE_DATE_EPOCH to obtain identical SHA256 sums and by running the JAR to print its git-derived version.",,
7be18455-a5ce-4020-aa35-3f6359ca35cb,Build & Dependency Management,Build Troubleshooting & Repair,Dependency & Compatibility Issues,"Diagnose and repair a multi-module Maven project failing with conflicting Guava and Jackson versions: introduce a dependencyManagement section to unify versions, exclude outdated transitive dependencies, regenerate the effective POM, and verify a clean mvn compile in both online and offline modes.",,
8f891fee-624c-4427-abcd-3d369379dbb9,Build & Dependency Management,Language & Ecosystem-Specific Build Management,Java & JVM-Based Builds,"Configure and build a mixed-language (Java + Kotlin) multi-module Maven project using toolchains to compile one legacy module with JDK 8 and the rest with JDK 17, wiring Lombok and MapStruct as annotation processors on the correct processor path. Produce a deterministic, shaded CLI artifact with relocated dependencies and attached sources/javadoc, publish to the local Maven repository, and verify by building and running a tiny consumer project that imports the library and executes the CLI.",,
5c787f25-48b7-4c85-8bef-ef7732e9c381,Build & Dependency Management,Language & Ecosystem-Specific Build Management,Python Builds & Packaging,"Refactor a Cython-based Python project to a PEP 517 build with setuptools, ensuring generated C sources are included in the sdist so pip install from the sdist works without Cython present. Build reproducible sdist and wheel (respecting SOURCE_DATE_EPOCH), then verify in a clean virtualenv by installing only from the sdist and running the provided import/CLI smoke tests.",,
f2cf83db-0b98-4fda-9e4f-459895dc0631,Build & Dependency Management,Language & Ecosystem-Specific Build Management,Rust/Go/Other Modern Toolchains,"Refactor a provided multi-crate Rust project into a Cargo workspace, vendor all dependencies with cargo vendor, and configure .cargo/config.toml so the project builds fully offline. Cross-compile a static x86_64-unknown-linux-musl release binary with feature ""cli"" (default-features=false) and verify by running cargo test --workspace and executing the binary to emit a deterministic SHA256.",,
c4519d89-2811-4dd8-b0e2-a19bff8b9bd1,Build & Dependency Management,Language & Ecosystem-Specific Build Management,Rust/Go/Other Modern Toolchains,"Vendor all Cargo dependencies for the provided Rust CLI, switch TLS features from OpenSSL to rustls, and cross-compile a fully static x86_64-unknown-linux-musl binary in strict offline mode. Validate by proving no network access during build, ldd reports it is not a dynamic executable, and repeated builds with the same SOURCE_DATE_EPOCH produce identical SHA256 sums.",,
06beb7e4-7592-4fcf-a472-f7ccf68bd752,Build & Dependency Management,Release Engineering & Version Control Integration,Branch-Based Build Rules,"Implement a Git-aware Makefile for a Rust CLI that enforces branch-specific builds: main produces a stripped LTO release with version from the latest tag and a sha256 checksums.txt; staging enables a telemetry-staging feature and adds an -rc suffix; feature/* appends +branch.sha and writes to /app/dist/feature, while release/* fails if Cargo.toml version doesn’t match the tag. The harness will check out different branches and verify artifact names, --version output, and the presence of checksums only on main.",,
7790614a-4402-41e5-b055-16d5bb7ae920,Build & Dependency Management,Release Engineering & Version Control Integration,Branch-Based Build Rules,"Implement a Git-aware build script that enforces branch-specific rules: feature/* runs tests only and emits a -SNAPSHOT artifact, staging builds produce debug binaries with embedded staging config, and main requires an annotated tag to create a stripped release tarball with semver from the tag and a SHA256 checksum in /app/dist. Validate by creating branches and tags and showing the correct artifacts and version strings are generated for each branch.",,
c1acc84f-be6b-42eb-b51a-fbfd7aa811c4,Build & Dependency Management,Release Engineering & Version Control Integration,Signed & Verified Builds,"Create an offline release pipeline that signs a Git tag for a provided source tree, builds a normalized tar.gz and binary, and generates SHA256SUMS along with both GPG (.asc) and minisign signatures for the artifacts. Provide a verify.sh that validates the tag signature against a supplied public key, checks checksums and signatures, and confirms the binary’s embedded commit hash matches the signed tag.",,
3ce981d3-aea0-466b-80ea-6f8a31a743a2,Build & Dependency Management,Release Engineering & Version Control Integration,Signed & Verified Builds,"Implement a release pipeline that signs the vX.Y.Z Git tag and a SHA256SUMS file with GPG, builds a binary embedding git describe/commit hash, and provides verify.sh to validate the tag signature, the embedded version against the tag, the checksum signature, and the artifact hashes. The task must detect and fail on any tampering with either artifacts or checksums.",,
cae93ac6-6b5c-4b85-91a4-fe0164a4b5cf,Build & Dependency Management,Release Engineering & Version Control Integration,Version Tagging & Release Automation,"Create a POSIX shell release script that parses Conventional Commits since the last tag to compute the next semantic version, updates a version file, generates/updates CHANGELOG.md, creates an annotated git tag, and pushes tags to a provided local bare remote. Validate by running the script twice on a seeded repo to produce v1.1.0 then v1.1.1 and confirm the tags, changelog sections, and versioned build artifact output match the computed versions.",,
29e0a374-7d5c-4c49-9b27-5e5781d97bfd,Build & Dependency Management,Release Engineering & Version Control Integration,Version Tagging & Release Automation,"Create a portable release script that parses Conventional Commits since the last git tag to compute the next semver (major/minor/patch), updates a VERSION file and CHANGELOG.md, then creates an annotated tag (vX.Y.Z). On success, build the project to dist/, archive it as project-vX.Y.Z.tar.gz with SHA256SUMS, and refuse to run on a dirty tree while verifying the changelog covers exactly the tagged commit range.",,
1b32b22b-b7eb-41e3-93c0-513eeebcd636,Build & Dependency Management,Release Engineering & Version Control Integration,Version Tagging & Release Automation,"In a Git monorepo with a Rust workspace of multiple crates, implement a release script that parses Conventional Commits since the last per‑crate tag, bumps versions in Cargo.toml/Cargo.lock with dependency propagation, writes per‑crate and aggregate changelogs, and creates annotated tags (v{crate}-{version}) plus a workspace tag. The run must support dry‑run vs apply, handle prerelease channels (e.g., -beta) and BREAKING CHANGE semantics, be idempotent on a second run, and leave the workspace building successfully at the new versions.",,
64f49b40-d8fb-4f91-b650-b482cfb1918c,Build & Dependency Management,Source Compilation & Build Systems,Artifact Generation & Packaging,"Build the provided C++ library into both a versioned shared object (with correct SONAME symlinks) and a static archive, and generate pkg-config and CMake package config files while staging headers and licenses under a prefix. Package the staged tree into a relocatable tar.gz release and verify by compiling a tiny consumer that locates the library via pkg-config and find_package.",,
1628ebe2-8742-4b51-b41b-256e4cf27820,Build & Dependency Management,Source Compilation & Build Systems,Artifact Generation & Packaging,"Configure a CMake project and use CPack to produce both .deb and .rpm packages for a small C/C++ CLI, including /usr/bin binary, a man(1) page, bash completion, and a separate -dbg package with split debug symbols. Validate package metadata (version from git tag), ownership/permissions, dependencies, and contents via dpkg-deb and rpm queries, and by extracting to a temporary root to confirm correct install paths.",,
69cda8ed-8a02-4079-88ee-026a170db619,Build & Dependency Management,Source Compilation & Build Systems,Artifact Generation & Packaging,"Package a small C library built with CMake into two Debian packages: a versioned runtime shared library with correct SONAME (e.g., libfoo2) and a -dev package containing headers and a pkg-config file, using debhelper and dpkg-buildpackage. Install the .debs and verify by compiling and running a tiny consumer that links via pkg-config against the installed library.",,
b5b0bbc5-49ee-4af2-a915-d0dc08b877cc,Build & Dependency Management,Source Compilation & Build Systems,Build System Configuration,"Configure a CMake superbuild that fetches and builds pinned zlib and libpng from source via FetchContent/ExternalProject, then builds a small C/C++ image utility that links to them. Install targets with an exported CMake package (MyImgToolConfig.cmake), verify find_package works from a separate minimal project, and run the utility on a provided PNG sample.",,
d816e628-6aac-4e20-b42a-1d63b3462f37,Build & Dependency Management,Source Compilation & Build Systems,Build System Configuration,"Configure a CMake-based build for /app/engine using Ninja, CMakePresets.json, and a cross-compiling toolchain file to produce both native (x86_64) and ARMv7 binaries with an ENABLE_SIMD option that toggles sources and compile definitions. The workflow must emit compile_commands.json, run ctest, and generate relocatable cpack TGZ packages for each configuration, verifying the ARM artifact is an ARM ELF and the native build links against system zlib via find_package(ZLIB).",,
7f7c24fe-aa2e-4234-bf95-75f048e564a5,Build & Dependency Management,Source Compilation & Build Systems,Build System Configuration,"Configure a CMake/Ninja project to run a two-stage Profile-Guided Optimization workflow: first build instrumented binaries and execute a provided training script to generate profiles, then rebuild using those profiles to emit an optimized executable at a fixed path. Verify that the profile was consumed (via build logs/artifacts) and that the optimized binary demonstrates a measurable runtime improvement over a baseline build.",,
2ef44fb4-f868-4a50-9e93-7db8113234f2,Build & Dependency Management,Source Compilation & Build Systems,Build System Configuration,"Create a CMake superbuild using ExternalProject_Add to compile vendored zlib and libpng from local tarballs with Ninja, then build a top-level C++ library and CLI that link them and install to /opt/app with correct RPATH. Emit pkg-config and CMake export targets, and verify by running the CLI to convert a provided PNG into a raw byte dump without network access.",,
6287b90a-760f-4c75-bb7d-0f4dd44589cd,Build & Dependency Management,Source Compilation & Build Systems,Build System Configuration,"Replace the project's Autotools build with Meson + Ninja, adding a subproject wrap for a missing dependency, installing headers, and generating a pkg-config file, and then add a Meson cross file to support armv7hf cross-compilation with hard-float. Verify by building native and cross variants, running the native tests, and using qemu-arm to execute a sample program linked against the cross-built shared library while pkg-config resolves the correct paths.",,
32fb441f-e951-448e-a5be-58eaf2faf2b0,Build & Dependency Management,Source Compilation & Build Systems,Cross-Compilation & Multi-Platform Builds,"Cross-compile a CGO-based Go CLI that embeds SQLite into static binaries for linux/amd64, linux/arm64, linux/riscv64, and windows/amd64 using zig as the cross C compiler/linker. Verify by running the riscv64 binary under qemu-user to execute a SQL query and confirming the Windows PE binary via wine or PE header inspection outputs the exact expected result.",,
5c4cb634-2981-46ca-a1cd-26e5da312f71,Build & Dependency Management,Source Compilation & Build Systems,Cross-Compilation & Multi-Platform Builds,"Cross-compile a provided C/C++ utility into static aarch64 and riscv64 Linux binaries using a musl-based toolchain (e.g., Zig as cc). Validate by running both under qemu-user to process the same input and write matching SHA256 output hashes to a verification file.",,
728df3b9-1b6a-4b2e-8713-10b48acca390,Build & Dependency Management,Source Compilation & Build Systems,Cross-Compilation & Multi-Platform Builds,"Cross-compile the provided CMake-based CLI to produce three artifacts: x86_64-linux-musl (fully static), aarch64-linux-gnu, and x86_64-w64-mingw32. Verify correctness by inspecting ELF/PE headers and running the ARM64 build under qemu-aarch64 and the Windows build under wine, ensuring the musl binary has no glibc dependency and all builds honor a fixed SOURCE_DATE_EPOCH.",,
fb8a76dc-4c84-4d19-9518-226d376800aa,Build & Dependency Management,Source Compilation & Build Systems,Cross-Compilation & Multi-Platform Builds,"Cross-compile the ripgrep Rust project into statically-linked binaries for x86_64-unknown-linux-musl and aarch64-unknown-linux-musl from an x86_64 host, packaging each artifact with a LICENSE file and SHA256 checksum. Validate the ARM64 build by executing it under qemu-aarch64 on a provided test corpus and verifying the expected grep results.",,
0835c043-a6fb-42f5-b51d-4fbc43c9b88e,Build & Dependency Management,Source Compilation & Build Systems,Manual Compilation,"Perform a two-phase profile-guided optimization build of the C program in /app/pgotask: first compile with -fprofile-generate and run it over the input corpus in /app/corpus to emit profiles, then recompile with -fprofile-use to produce /app/bin/app_pgo. Verify by timing both pre- and post-PGO binaries on the same workload and writing the speedup and file sizes to /app/pgo_report.txt.",,
c4cbe0e7-8be2-4fe9-b6d7-84f978991543,Build & Dependency Management,Source Compilation & Build Systems,Artifact Generation & Packaging,"Cross-compile the Go project in /src for linux/amd64, linux/arm64, and windows/amd64 targets with CGO disabled into versioned binaries, package each artifact into tar.gz or zip (including README and LICENSE), then generate SHA256SUMS.txt and a GPG-signed SHA256SUMS.txt.asc signature file.",,
a0f631b2-7d99-4006-9206-397fa8ef8d8c,Build & Dependency Management,Source Compilation & Build Systems,Artifact Generation & Packaging,"Write debian/control, rules, changelog, and a postinst script to register a systemd timer, then cross-build a C++ CLI tool into amd64 and arm64 .deb artifacts inside Docker. Verify that each .deb installs cleanly and activates the timer service in a fresh container.",,
acb8f5bf-1ceb-42d8-8f49-28f48fbbf7b4,Build & Dependency Management,Source Compilation & Build Systems,Artifact Generation & Packaging,"Develop a shell script that cross-compiles a Go project for Linux/amd64, Linux/arm64, Darwin/amd64, and Windows/amd64 targets embedding semantic version and Git commit into each binary, then packages them into versioned tar.gz or zip archives alongside a SHA256SUMS manifest. Finally, verify artifact integrity by extracting each archive and running a built-in --version flag check.",,
0f663307-ca46-47ac-ab84-21210074bca6,Build & Dependency Management,Source Compilation & Build Systems,Artifact Generation & Packaging,"Compile a Zig-based HTTP file server into a standalone binary and package it as both a .deb and .rpm including proper control metadata and a systemd unit file. Automate installation and removal in Debian and RPM containers, validate with lintian and rpmlint, enable and start the service, and confirm clean install/uninstall without residual files.",,
d2098433-4d6e-4c6f-9a5c-1deef77fff3a,Build & Dependency Management,Continuous Integration & Automation,Artifact Publishing & Deployment,"Implement a CI pipeline using Docker Buildx in GitHub Actions to build and push multi-architecture images (amd64, arm64, armv7) from a single Dockerfile, tag them based on semver and git commit, and publish a manifest list to both Docker Hub and GitHub Container Registry. Verify pulls on each platform succeed and embed an SBOM label in the image metadata during the build.",,
2a98e3ad-2899-4cfa-8398-3137ba5bfd4a,Build & Dependency Management,Release Engineering & Version Control Integration,Branch-Based Build Rules,"Develop a POSIX-compliant build wrapper that detects the current Git branch and invokes CMake with branch-specific build types (Debug for feature/*, RelWithDebInfo for staging, Release+strip for main), automatically appending branch suffixes to the project version. After compilation, verify the binary’s symbol table, size reduction, and embedded version metadata to ensure the correct flags and suffix were applied per branch rule.",,
ce71531e-d0b1-48af-8e57-24a49fbcb95d,Build & Dependency Management,Release Engineering & Version Control Integration,Branch-Based Build Rules,"Implement a shell-based build orchestrator that reads branch-specific policies from a JSON file to automatically apply different compiler flags, dependency injections, and artifact naming based on the current Git branch. The tool must reject and cleanly report any builds that don’t conform to the defined staging, release, and production rules across three sample branches.",,
24b1b3e5-5b55-46a0-a95d-df0dac681af3,Build & Dependency Management,Release Engineering & Version Control Integration,Branch-Based Build Rules,"Implement a CI script that, based on the git branch, applies different build configurations: on 'dev' branches builds include debug symbols and are tagged '-dev' in the version header, while on 'main' builds enable optimizations, strip symbols, update semantic version from the latest tag, and produce packaged release artifacts under /dist. Validate by running builds on both branch contexts in Docker, verifying version strings and artifact contents accordingly.",,
9a541ce3-593a-446f-bf69-a5cb44682a6d,Build & Dependency Management,Build Troubleshooting & Repair,Build Output Validation,"Fix cross-compilation configuration to build a static ARMv7 ELF binary from provided C source. Then validate with readelf and qemu-arm that the binary’s ELF header reflects ARMv7, has no dynamic dependencies, and outputs the expected text when run.",,
ef108b77-7d14-40e2-b5ee-33f35a447cf4,Build & Dependency Management,Build Troubleshooting & Repair,Build Output Validation,"Set up a CMake-based C project that can be built reproducibly by normalizing timestamps, file ordering, and compiler flags. Build the project twice in separate Docker runs with different build dates via SOURCE_DATE_EPOCH and compare SHA256 sums of the generated tar.gz artifacts to ensure bitwise identical outputs.",,
2edd5fd5-5801-4927-801e-da0613703c36,Build & Dependency Management,Build Troubleshooting & Repair,Build Output Validation,Create two independent Dockerized builds of a small C++ static library with timestamp normalization and sorted archive members to ensure reproducible outputs. Verify that the generated .a files are byte-identical and that their symbol tables match the expected list in /app/expected_symbols.txt.,,
41683247-978e-4192-9e89-266c65b01401,Build & Dependency Management,Build Troubleshooting & Repair,Build Output Validation,"Implement a CLI tool that performs two consecutive builds in a reproducible, timestamp-sanitized environment, normalizes ELF binaries by stripping debug info and build-ID notes, then verifies the outputs are bit-for-bit identical. Additionally, extract and compare DT_NEEDED entries against a provided expected dependencies list to ensure the binary links only the approved shared libraries.",,
02eaed24-fc17-4297-9bdf-4ef9ced8c87f,Build & Dependency Management,Build Troubleshooting & Repair,Build Output Validation,"Validate reproducible builds for a C/C++ project by building twice under different environments (e.g., varied timestamps or locales), comparing sha256 checksums of the resulting binaries, and then eliminate sources of non-determinism by applying flags like SOURCE_DATE_EPOCH, -fdebug-prefix-map, and -frandom-seed to achieve identical outputs.",,
41213872-428c-4e5e-a65c-34cce80fec25,Build & Dependency Management,Build Optimization & Performance,Build Profiling & Benchmarking,"Implement a CLI tool that wraps a Make or Ninja build to record start and end timestamps of each build command, then aggregates durations by target, source file, and file extension. Output both a JSON report of per-step statistics and an interactive HTML flame graph to visualize build-time hotspots.",,
bb0b53c3-0ee9-46d4-aa24-8bca1cd7a6cc,Build & Dependency Management,Build Optimization & Performance,Build Profiling & Benchmarking,Instrument a CMake+Ninja build of a mixed C/C++/CUDA project using Ninja’s --profile option and GNU time to capture per-target durations and peak memory. Parse the Ninja profile database and time logs to generate a JSON report listing the top 5 slowest and most memory‐consuming build steps with suggestions for caching or parallelization.,,
e0f3b9ab-726e-4481-84d3-fca3fa8a11a8,Build & Dependency Management,Build Optimization & Performance,Build Profiling & Benchmarking,"Implement a Python wrapper that profiles a CMake/Ninja build by instrumenting each compile and link invocation with GNU time (capturing duration, CPU and memory usage), then aggregates results into a JSON report with per-target timings and resource metrics, and generates an SVG flame graph of the critical build path. Verify the tool highlights the top five longest-running compilation units on a provided sample project and output optimization suggestions based on the data.",,
f05df7ce-c5d8-48b4-aa8f-6907a2c98bab,Build & Dependency Management,Continuous Integration & Automation,Build Script Development,"Implement a Python CLI that reads a Jinja2 template and a project manifest defining microservices and target architectures to generate a GitLab CI YAML configuration with dynamic matrix jobs for building, testing, and publishing multi-arch Docker images with shared cache pools. The tool must also validate the generated pipeline config using gitlab-ci-lint before writing to .gitlab-ci.yml.",,
